source_keyframe_id,target_keyframe_id,source_frame_index,target_frame_index,candidate_mode,descriptor_similarity,estimated_candidate_distance_m,estimated_candidate_rotation_deg,global_fitness,global_inlier_rmse_m,refined_fitness,refined_inlier_rmse_m,shared_correspondences,shared_correspondence_ratio,shared_inlier_rmse_m,shared_all_point_rmse_m,odometry_consistency_translation_m,odometry_consistency_rotation_deg,accepted,decision_reason,gt_translation_error_m,gt_rotation_error_deg,posthoc_gt_label,registration_runtime_s
46,65,244,354,pose,N/A,0.0358952054748449,9.9245249840748,0.7183823529411765,0.0363184113887048,0.7227941176470588,0.029137840998204788,983,0.7227941176470588,0.029137840998204805,0.14373007943749186,0.04662945386368825,1.4352102710683043,False,shared_all_point_rmse>0.12,0.02162716302769349,1.571694822778731,correct,0.04135599999972328
71,121,395,719,pose,N/A,0.03716410318805981,2.0142656602978706,0.8346727898966705,0.03866021479393181,0.9138920780711826,0.02497783118769277,796,0.9138920780711826,0.024977831187692777,0.0736424612934252,0.05087114923137979,1.0857063467762615,True,accepted,0.019228077437714545,1.3744302132357817,correct,0.01582309999866993
0,31,0,151,pose,N/A,0.037297171580420986,2.6813353827526565,0.963452566096423,0.033289765138744924,0.9657853810264385,0.029691204204200794,1242,0.9657853810264385,0.029691204204200794,0.040347634303616,0.06659702630628928,1.2864848903391117,True,accepted,0.058100045228135964,1.5152075202652695,incorrect,0.0292053000011947
3,81,11,438,pose,N/A,0.0382301678424077,6.434740188322022,0.7874109263657957,0.028051067286429778,0.7885985748218527,0.026184655176427776,664,0.7885985748218527,0.026184655176427766,0.3719440842050029,0.045567985012787804,2.89397287628349,False,shared_all_point_rmse>0.12,0.013143391759700394,1.2745672189453907,correct,0.012236599999596365
112,122,666,726,pose,N/A,0.03908640746088359,4.307277905795548,0.7155858930602957,0.03048245653375172,0.732650739476678,0.02756873565350815,644,0.732650739476678,0.027568735653508186,0.17976988908466024,0.012229039676386238,0.730833942974441,False,shared_all_point_rmse>0.12,0.01343937652706724,1.6515031313407937,correct,0.015982000000803964
6,26,24,129,pose,N/A,0.03960610088109184,4.546331326048055,0.8539325842696629,0.031239629673811355,0.8603531300160514,0.0252982190038553,536,0.8603531300160514,0.025298219003855343,0.08179833716713476,0.03162295226943884,0.7831198587007867,True,accepted,0.02933521592694326,1.487628531723496,correct,0.011725700000170036
35,55,186,293,pose,N/A,0.0408347974690116,3.229819527402982,0.8012486992715921,0.035460146930311916,0.8792924037460979,0.027899527925429258,845,0.8792924037460979,0.02789952792542926,0.0671219944222739,0.06293416182026818,1.3513442189357618,True,accepted,0.014564973534478108,0.4144944491950065,correct,0.01916979999987234
82,124,442,789,pose,N/A,0.04133320134565889,3.8269829419512256,0.8633802816901408,0.029861587734299744,0.852112676056338,0.02479300332929777,605,0.852112676056338,0.02479300332929779,0.0584419901015745,0.07914003913137818,1.8751159247489662,True,accepted,0.017034105849092155,1.0914806690837822,correct,0.010299300000042422
1,42,3,224,pose,N/A,0.04174627929025731,4.9670026996710535,0.7677029360967185,0.026771678918153637,0.7823834196891192,0.024796287666431605,906,0.7823834196891192,0.024796287666431605,0.22428650847798476,0.0608943473763882,2.267035124702738,False,shared_all_point_rmse>0.12,0.019597197507260366,1.8109003176161897,correct,0.0244314999999915
40,54,213,289,pose,N/A,0.04230584814049675,2.692606943491443,0.9519331243469175,0.027141866459649673,0.9592476489028213,0.02452319086957431,918,0.9592476489028213,0.0245231908695743,0.04184845409470342,0.060906201176607035,1.6678629755690633,True,accepted,0.02808811060795422,1.929460999943446,correct,0.01812459999928251
