frame_index,rgb_timestamp,rgb_path,depth_path,rgb_depth_offset_s,rgb_ground_truth_offset_s,point_count,rgbd_read_runtime_s,base_preprocessing_runtime_s,normal_estimation_runtime_s,preprocessing_runtime_s,registration_runtime_s,compute_runtime_s,input_to_pose_runtime_s,process_rss_bytes_after_frame
190,1305031108.711411,data\rgbd_dataset_freiburg1_xyz\rgb\1305031108.711411.png,data\rgbd_dataset_freiburg1_xyz\depth\1305031108.703346.png,0.008064985275268555,0.004389047622680664,853,0.013119600000209175,0.0038403999988076976,0.00522600000113016,0.009066399999937858,0.006529599999339553,0.01559599999927741,0.028715599999486585,153255936
191,1305031108.743502,data\rgbd_dataset_freiburg1_xyz\rgb\1305031108.743502.png,data\rgbd_dataset_freiburg1_xyz\depth\1305031108.735052.png,0.008449792861938477,0.002298116683959961,819,0.013073299998723087,0.003751899999770103,0.004948300000251038,0.008700200000021141,0.006412799999452545,0.015112999999473686,0.028186299998196773,153260032
192,1305031108.775493,data\rgbd_dataset_freiburg1_xyz\rgb\1305031108.775493.png,data\rgbd_dataset_freiburg1_xyz\depth\1305031108.767031.png,0.008461952209472656,0.0003070831298828125,815,0.013346599998840247,0.0038045999990572454,0.0045898999997007195,0.008394499998757965,0.0066698999999061925,0.015064399998664157,0.028410999997504405,153268224
193,1305031108.811244,data\rgbd_dataset_freiburg1_xyz\rgb\1305031108.811244.png,data\rgbd_dataset_freiburg1_xyz\depth\1305031108.803370.png,0.007874011993408203,0.004656076431274414,824,0.013758900000539143,0.003981600000770413,0.0046058000007178634,0.008587400001488277,0.00659059999998135,0.015178000001469627,0.02893690000200877,153268224
194,1305031108.843264,data\rgbd_dataset_freiburg1_xyz\rgb\1305031108.843264.png,data\rgbd_dataset_freiburg1_xyz\depth\1305031108.835163.png,0.00810098648071289,0.007564067840576172,800,0.013852000000042608,0.0038229000001592794,0.004531300000962801,0.00835420000112208,0.006417599999622325,0.014771800000744406,0.028623800000787014,153276416
195,1305031108.943243,data\rgbd_dataset_freiburg1_xyz\rgb\1305031108.943243.png,data\rgbd_dataset_freiburg1_xyz\depth\1305031108.935116.png,0.008126974105834961,0.002557039260864258,803,0.01341339999999036,0.003909400000338792,0.004631900001186295,0.008541300001525087,0.006425499999750173,0.01496680000127526,0.02838020000126562,153284608
196,1305031108.975268,data\rgbd_dataset_freiburg1_xyz\rgb\1305031108.975268.png,data\rgbd_dataset_freiburg1_xyz\depth\1305031108.967245.png,0.008022785186767578,0.0005321502685546875,850,0.01381279999986873,0.003770599998460966,0.005127999998876476,0.008898599997337442,0.006318300000202726,0.015216899997540168,0.029029699997408898,153288704
197,1305031109.011269,data\rgbd_dataset_freiburg1_xyz\rgb\1305031109.011269.png,data\rgbd_dataset_freiburg1_xyz\depth\1305031109.003064.png,0.008205175399780273,0.004431009292602539,860,0.013728899999478017,0.0038301000004139496,0.004768999999214429,0.008599099999628379,0.006969000000026426,0.015568099999654805,0.029296999999132822,153915392
198,1305031109.043277,data\rgbd_dataset_freiburg1_xyz\rgb\1305031109.043277.png,data\rgbd_dataset_freiburg1_xyz\depth\1305031109.034955.png,0.008322000503540039,0.0025229454040527344,851,0.013572500000009313,0.0038260000001173466,0.005048500001066714,0.00887450000118406,0.006458300000304007,0.015332800001488067,0.02890530000149738,154234880
199,1305031109.07541,data\rgbd_dataset_freiburg1_xyz\rgb\1305031109.075410.png,data\rgbd_dataset_freiburg1_xyz\depth\1305031109.067091.png,0.008318901062011719,0.00029015541076660156,864,0.013092600000163657,0.0038611999989370815,0.004873500000030617,0.008734699998967699,0.006558400000358233,0.015293099999325932,0.02838569999948959,153313280
200,1305031109.111282,data\rgbd_dataset_freiburg1_xyz\rgb\1305031109.111282.png,data\rgbd_dataset_freiburg1_xyz\depth\1305031109.103294.png,0.007988214492797852,0.004417896270751953,869,0.013753799999904004,0.0039055000015650876,0.004749800000354298,0.008655300001919386,0.0067727000005106675,0.015428000002430053,0.029181800002334057,153317376
201,1305031109.143334,data\rgbd_dataset_freiburg1_xyz\rgb\1305031109.143334.png,data\rgbd_dataset_freiburg1_xyz\depth\1305031109.134968.png,0.008365869522094727,0.0023660659790039062,861,0.01343290000113484,0.003582299999834504,0.004741900000226451,0.008324200000060955,0.00676729999941017,0.015091499999471125,0.028524400000605965,153321472
202,1305031109.175464,data\rgbd_dataset_freiburg1_xyz\rgb\1305031109.175464.png,data\rgbd_dataset_freiburg1_xyz\depth\1305031109.165848.png,0.009615898132324219,0.00023603439331054688,857,0.013733400001001428,0.0037867999999434687,0.00544869999976072,0.009235499999704189,0.006419000001187669,0.015654500000891858,0.029387900001893286,153329664
203,1305031109.211379,data\rgbd_dataset_freiburg1_xyz\rgb\1305031109.211379.png,data\rgbd_dataset_freiburg1_xyz\depth\1305031109.203388.png,0.00799107551574707,0.004320859909057617,895,0.0133241999992606,0.0037539999993896345,0.004746299999169423,0.008500299998559058,0.006483099999968545,0.014983399998527602,0.028307599997788202,153329664
204,1305031109.24329,data\rgbd_dataset_freiburg1_xyz\rgb\1305031109.243290.png,data\rgbd_dataset_freiburg1_xyz\depth\1305031109.234324.png,0.00896596908569336,0.0024099349975585938,888,0.013562299998739036,0.003917699999874458,0.005036800001107622,0.00895450000098208,0.006971099999645958,0.015925600000628037,0.029487899999367073,153333760
205,1305031109.275308,data\rgbd_dataset_freiburg1_xyz\rgb\1305031109.275308.png,data\rgbd_dataset_freiburg1_xyz\depth\1305031109.266325.png,0.00898289680480957,0.0003921985626220703,869,0.013659199999892735,0.0038222999992285622,0.004811999999219552,0.008634299998448114,0.006700300000375137,0.01533459999882325,0.028993799998715986,152162304
206,1305031109.311329,data\rgbd_dataset_freiburg1_xyz\rgb\1305031109.311329.png,data\rgbd_dataset_freiburg1_xyz\depth\1305031109.303457.png,0.007871866226196289,0.004371166229248047,889,0.01368449999972654,0.00456559999838646,0.004903600000034203,0.009469199998420663,0.007446000001436914,0.016915199999857577,0.030599699999584118,154820608
207,1305031109.343248,data\rgbd_dataset_freiburg1_xyz\rgb\1305031109.343248.png,data\rgbd_dataset_freiburg1_xyz\depth\1305031109.334602.png,0.008645772933959961,0.0024521350860595703,918,0.013878800000384217,0.0038558999985980336,0.005106500000692904,0.008962399999290938,0.007053900000755675,0.016016300000046613,0.02989510000043083,154836992
208,1305031109.375397,data\rgbd_dataset_freiburg1_xyz\rgb\1305031109.375397.png,data\rgbd_dataset_freiburg1_xyz\depth\1305031109.364882.png,0.010514974594116211,0.00030303001403808594,919,0.01391700000021956,0.004577900001095259,0.005209999999351567,0.009787900000446825,0.0069304999997257255,0.01671840000017255,0.03063540000039211,154857472
209,1305031109.411329,data\rgbd_dataset_freiburg1_xyz\rgb\1305031109.411329.png,data\rgbd_dataset_freiburg1_xyz\depth\1305031109.403386.png,0.007942914962768555,0.0044710636138916016,905,0.013008699999772944,0.003931000001102802,0.004694000001109089,0.008625000002211891,0.010454900000695488,0.01907990000290738,0.03208860000268032,154886144
210,1305031109.443302,data\rgbd_dataset_freiburg1_xyz\rgb\1305031109.443302.png,data\rgbd_dataset_freiburg1_xyz\depth\1305031109.434469.png,0.008832931518554688,0.0023980140686035156,922,0.015396499999042135,0.004578800000672345,0.0058751999986270675,0.010453999999299413,0.006538600000567385,0.016992599999866798,0.03238909999890893,152137728
211,1305031109.475363,data\rgbd_dataset_freiburg1_xyz\rgb\1305031109.475363.png,data\rgbd_dataset_freiburg1_xyz\depth\1305031109.467362.png,0.008001089096069336,0.00043702125549316406,919,0.015735099999801605,0.004653699999835226,0.004927699999825563,0.009581399999660789,0.007015900000624242,0.01659730000028503,0.032332400000086636,154800128
212,1305031109.511273,data\rgbd_dataset_freiburg1_xyz\rgb\1305031109.511273.png,data\rgbd_dataset_freiburg1_xyz\depth\1305031109.503193.png,0.008080005645751953,0.004527091979980469,914,0.012938300000314484,0.00398239999958605,0.004583900001307484,0.008566300000893534,0.009199399999488378,0.017765700000381912,0.030704000000696396,154865664
213,1305031109.543294,data\rgbd_dataset_freiburg1_xyz\rgb\1305031109.543294.png,data\rgbd_dataset_freiburg1_xyz\depth\1305031109.535715.png,0.007578849792480469,0.0025060176849365234,957,0.01313520000076096,0.003876799999488867,0.004622799999197014,0.00849959999868588,0.00667040000007546,0.015169999998761341,0.0283051999995223,154869760
214,1305031109.575362,data\rgbd_dataset_freiburg1_xyz\rgb\1305031109.575362.png,data\rgbd_dataset_freiburg1_xyz\depth\1305031109.567452.png,0.007910013198852539,0.0003380775451660156,994,0.013193099999625701,0.003964999999880092,0.005275699999401695,0.009240699999281787,0.006629800000155228,0.015870499999437016,0.029063599999062717,154873856
215,1305031109.61131,data\rgbd_dataset_freiburg1_xyz\rgb\1305031109.611310.png,data\rgbd_dataset_freiburg1_xyz\depth\1305031109.603601.png,0.007709026336669922,0.004489898681640625,980,0.013559800001530675,0.003874599999107886,0.0050853000011557015,0.008959900000263588,0.006647700000030454,0.015607600000294042,0.029167400001824717,154902528
216,1305031109.643229,data\rgbd_dataset_freiburg1_xyz\rgb\1305031109.643229.png,data\rgbd_dataset_freiburg1_xyz\depth\1305031109.635323.png,0.007905960083007812,0.0024709701538085938,996,0.013049299999693176,0.003829100000075414,0.005125899999256944,0.008954999999332358,0.006791300000259071,0.01574629999959143,0.028795599999284605,154910720
217,1305031109.675263,data\rgbd_dataset_freiburg1_xyz\rgb\1305031109.675263.png,data\rgbd_dataset_freiburg1_xyz\depth\1305031109.667570.png,0.007692813873291016,0.00043702125549316406,986,0.013291199999002856,0.0037075999989610864,0.005015400000047521,0.008722999999008607,0.0071946999996725935,0.0159176999986812,0.029208899997684057,154923008
218,1305031109.711312,data\rgbd_dataset_freiburg1_xyz\rgb\1305031109.711312.png,data\rgbd_dataset_freiburg1_xyz\depth\1305031109.703265.png,0.008047103881835938,0.004387855529785156,995,0.015674000000217347,0.004583800000546034,0.005023899999287096,0.00960769999983313,0.006652300000496325,0.016260000000329455,0.0319340000005468,154931200
219,1305031109.743274,data\rgbd_dataset_freiburg1_xyz\rgb\1305031109.743274.png,data\rgbd_dataset_freiburg1_xyz\depth\1305031109.735059.png,0.008214950561523438,0.0024259090423583984,975,0.013008999998419313,0.0037604999997711275,0.00520920000053593,0.008969700000307057,0.007685299999138806,0.016654999999445863,0.029663999997865176,154943488
220,1305031109.775277,data\rgbd_dataset_freiburg1_xyz\rgb\1305031109.775277.png,data\rgbd_dataset_freiburg1_xyz\depth\1305031109.767470.png,0.007807016372680664,0.0005230903625488281,967,0.013101099999403232,0.003681600001073093,0.004584799999065581,0.008266400000138674,0.006627599999774247,0.014893999999912921,0.027995099999316153,154951680
221,1305031109.811371,data\rgbd_dataset_freiburg1_xyz\rgb\1305031109.811371.png,data\rgbd_dataset_freiburg1_xyz\depth\1305031109.803396.png,0.007975101470947266,0.00432896614074707,950,0.013494000000719097,0.003798899999310379,0.0046575000014854595,0.008456400000795838,0.007103800000550109,0.015560200001345947,0.029054200002065045,154275840
222,1305031109.843296,data\rgbd_dataset_freiburg1_xyz\rgb\1305031109.843296.png,data\rgbd_dataset_freiburg1_xyz\depth\1305031109.834910.png,0.00838613510131836,0.0024039745330810547,939,0.013497699999788892,0.0037295000001904555,0.005121899999721791,0.008851399999912246,0.007354800000030082,0.016206199999942328,0.02970389999973122,153362432
223,1305031109.875306,data\rgbd_dataset_freiburg1_xyz\rgb\1305031109.875306.png,data\rgbd_dataset_freiburg1_xyz\depth\1305031109.871271.png,0.004034996032714844,0.0004940032958984375,942,0.015253499999744236,0.003757700000278419,0.0052752999999938766,0.009033000000272295,0.006920799998624716,0.01595379999889701,0.031207299998641247,153993216
224,1305031109.911265,data\rgbd_dataset_freiburg1_xyz\rgb\1305031109.911265.png,data\rgbd_dataset_freiburg1_xyz\depth\1305031109.900535.png,0.010729789733886719,0.004535198211669922,911,0.012992100000701612,0.003921400000763242,0.004892999999356107,0.008814400000119349,0.007070200001180638,0.015884600001299987,0.0288767000020016,154300416
225,1305031109.943299,data\rgbd_dataset_freiburg1_xyz\rgb\1305031109.943299.png,data\rgbd_dataset_freiburg1_xyz\depth\1305031109.934960.png,0.008339166641235352,0.0024008750915527344,927,0.013942199999291915,0.0037265999999362975,0.004866299999775947,0.008592899999712245,0.006524999998873682,0.015117899998585926,0.029060099997877842,154009600
226,1305031109.975258,data\rgbd_dataset_freiburg1_xyz\rgb\1305031109.975258.png,data\rgbd_dataset_freiburg1_xyz\depth\1305031109.970213.png,0.005045175552368164,0.0005419254302978516,903,0.013295900000230176,0.0037420000007841736,0.005023699999583187,0.00876570000036736,0.006876800000100047,0.015642500000467408,0.028938400000697584,154316800
227,1305031110.011256,data\rgbd_dataset_freiburg1_xyz\rgb\1305031110.011256.png,data\rgbd_dataset_freiburg1_xyz\depth\1305031109.999657.png,0.011599063873291016,0.004444122314453125,961,0.012924099999509053,0.0038739000010536984,0.005020799999329029,0.008894700000382727,0.007020599998213584,0.01591529999859631,0.028839399998105364,153415680
228,1305031110.043299,data\rgbd_dataset_freiburg1_xyz\rgb\1305031110.043299.png,data\rgbd_dataset_freiburg1_xyz\depth\1305031110.031356.png,0.011942863464355469,0.002401113510131836,938,0.013524399999369052,0.003732700000909972,0.0050783999995474005,0.008811100000457373,0.006529599999339553,0.015340699999796925,0.028865099999165977,153419776
229,1305031110.075319,data\rgbd_dataset_freiburg1_xyz\rgb\1305031110.075319.png,data\rgbd_dataset_freiburg1_xyz\depth\1305031110.068125.png,0.007194042205810547,0.0003809928894042969,930,0.013538600000174483,0.0038507999997818843,0.0049368999989383155,0.0087876999987202,0.006873899999845889,0.01566159999856609,0.029200199998740572,153432064
230,1305031110.111325,data\rgbd_dataset_freiburg1_xyz\rgb\1305031110.111325.png,data\rgbd_dataset_freiburg1_xyz\depth\1305031110.101397.png,0.009927988052368164,0.004374980926513672,954,0.013543400000344263,0.003703400001541013,0.005542200000490993,0.009245600002032006,0.007278000000951579,0.016523600002983585,0.03006700000332785,153452544
231,1305031110.143432,data\rgbd_dataset_freiburg1_xyz\rgb\1305031110.143432.png,data\rgbd_dataset_freiburg1_xyz\depth\1305031110.132317.png,0.011114835739135742,0.0023682117462158203,972,0.013477599999532686,0.003802499999437714,0.00476889999845298,0.008571399997890694,0.0071523000005981885,0.015723699998488883,0.029201299998021568,154075136
232,1305031110.175641,data\rgbd_dataset_freiburg1_xyz\rgb\1305031110.175641.png,data\rgbd_dataset_freiburg1_xyz\depth\1305031110.168323.png,0.007318019866943359,5.888938903808594e-05,976,0.01365530000111903,0.0036469999995460967,0.005610000000160653,0.00925699999970675,0.007868499998949119,0.01712549999865587,0.0307807999997749,154386432
233,1305031110.211637,data\rgbd_dataset_freiburg1_xyz\rgb\1305031110.211637.png,data\rgbd_dataset_freiburg1_xyz\depth\1305031110.203162.png,0.008475065231323242,0.004163026809692383,965,0.015585400000418304,0.004532200000539888,0.005167799999981071,0.009700000000520959,0.006565499999851454,0.016265500000372413,0.031850900000790716,153468928
234,1305031110.243323,data\rgbd_dataset_freiburg1_xyz\rgb\1305031110.243323.png,data\rgbd_dataset_freiburg1_xyz\depth\1305031110.234909.png,0.008414030075073242,0.0023767948150634766,970,0.013474700001097517,0.003761800000575022,0.005201199999646633,0.008963000000221655,0.01035750000119151,0.019320500001413166,0.03279520000251068,154103808
235,1305031110.279321,data\rgbd_dataset_freiburg1_xyz\rgb\1305031110.279321.png,data\rgbd_dataset_freiburg1_xyz\depth\1305031110.271394.png,0.00792694091796875,0.0036208629608154297,1024,0.013943199999630451,0.003724500000316766,0.005062599999291706,0.008787099999608472,0.007440800000040326,0.016227899999648798,0.03017109999927925,155709440
236,1305031110.311404,data\rgbd_dataset_freiburg1_xyz\rgb\1305031110.311404.png,data\rgbd_dataset_freiburg1_xyz\depth\1305031110.303648.png,0.00775599479675293,0.004296064376831055,1051,0.013288399999510148,0.0037314999990485376,0.005444899999929476,0.009176399998978013,0.010512299999390962,0.019688699998368975,0.03297709999787912,155713536
237,1305031110.343355,data\rgbd_dataset_freiburg1_xyz\rgb\1305031110.343355.png,data\rgbd_dataset_freiburg1_xyz\depth\1305031110.331570.png,0.011785030364990234,0.0023450851440429688,1105,0.013446499999190564,0.0036944000003131805,0.0046637999985250644,0.008358199998838245,0.007530400000177906,0.01588859999901615,0.029335099998206715,155717632
238,1305031110.379281,data\rgbd_dataset_freiburg1_xyz\rgb\1305031110.379281.png,data\rgbd_dataset_freiburg1_xyz\depth\1305031110.371607.png,0.007673978805541992,0.0035810470581054688,1152,0.013093900000967551,0.0037747000005765585,0.004954599999109632,0.00872929999968619,0.008021599998755846,0.016750899998442037,0.029844799999409588,155721728
239,1305031110.411469,data\rgbd_dataset_freiburg1_xyz\rgb\1305031110.411469.png,data\rgbd_dataset_freiburg1_xyz\depth\1305031110.403480.png,0.007988929748535156,0.004230976104736328,1162,0.012954800000443356,0.0038516000004165107,0.00558429999910004,0.00943589999951655,0.010746899999503512,0.020182799999020062,0.03313759999946342,155721728
240,1305031110.44326,data\rgbd_dataset_freiburg1_xyz\rgb\1305031110.443260.png,data\rgbd_dataset_freiburg1_xyz\depth\1305031110.435647.png,0.007612943649291992,0.0024399757385253906,1206,0.013451999999233522,0.0036885000008624047,0.0051289000002725516,0.008817400001134956,0.007858900000428548,0.016676300001563504,0.030128300000797026,154710016
241,1305031110.479331,data\rgbd_dataset_freiburg1_xyz\rgb\1305031110.479331.png,data\rgbd_dataset_freiburg1_xyz\depth\1305031110.470588.png,0.008743047714233398,0.003631114959716797,1269,0.013235899999926914,0.0038812999991932884,0.005245700000159559,0.009126999999352847,0.008009500001207925,0.017136500000560773,0.030372400000487687,155430912
242,1305031110.511429,data\rgbd_dataset_freiburg1_xyz\rgb\1305031110.511429.png,data\rgbd_dataset_freiburg1_xyz\depth\1305031110.502539.png,0.008890151977539062,0.004271030426025391,1310,0.012855699998908676,0.003782399999181507,0.005371100000047591,0.009153499999229098,0.008667899999636575,0.017821399998865672,0.03067709999777435,155467776
243,1305031110.543408,data\rgbd_dataset_freiburg1_xyz\rgb\1305031110.543408.png,data\rgbd_dataset_freiburg1_xyz\depth\1305031110.534532.png,0.008875846862792969,0.002292156219482422,1349,0.013049499999397085,0.004031399999803398,0.005978200000754441,0.010009600000557839,0.007764499998302199,0.017774099998860038,0.030823599998257123,153960448
244,1305031110.579426,data\rgbd_dataset_freiburg1_xyz\rgb\1305031110.579426.png,data\rgbd_dataset_freiburg1_xyz\depth\1305031110.571676.png,0.007750034332275391,0.0037260055541992188,1360,0.013631800000439398,0.0038393000013456913,0.005637899999783258,0.00947720000112895,0.008272699998997268,0.017749900000126217,0.031381700000565615,154574848
245,1305031110.611307,data\rgbd_dataset_freiburg1_xyz\rgb\1305031110.611307.png,data\rgbd_dataset_freiburg1_xyz\depth\1305031110.604289.png,0.007017850875854492,0.004393100738525391,1355,0.013816499998938525,0.004048999999213265,0.005829900001117494,0.00987890000033076,0.011810999998488114,0.021689899998818873,0.0355063999977574,156164096
246,1305031110.643418,data\rgbd_dataset_freiburg1_xyz\rgb\1305031110.643418.png,data\rgbd_dataset_freiburg1_xyz\depth\1305031110.635485.png,0.00793313980102539,0.0022819042205810547,1382,0.01315230000000156,0.0039716999999654945,0.005518499998288462,0.009490199998253956,0.008079599998382037,0.017569799996635993,0.030722099996637553,156164096
247,1305031110.679606,data\rgbd_dataset_freiburg1_xyz\rgb\1305031110.679606.png,data\rgbd_dataset_freiburg1_xyz\depth\1305031110.671775.png,0.00783085823059082,0.0039060115814208984,1381,0.01334090000091237,0.004144600001382059,0.005522699999346514,0.009667300000728574,0.008194199999707052,0.017861500000435626,0.031202400001347996,152883200
248,1305031110.711412,data\rgbd_dataset_freiburg1_xyz\rgb\1305031110.711412.png,data\rgbd_dataset_freiburg1_xyz\depth\1305031110.699957.png,0.011455059051513672,0.0042879581451416016,1399,0.014058199998544296,0.004305800001020543,0.005457299999761744,0.009763100000782288,0.008166499999788357,0.017929600000570645,0.03198779999911494,155873280
249,1305031110.743249,data\rgbd_dataset_freiburg1_xyz\rgb\1305031110.743249.png,data\rgbd_dataset_freiburg1_xyz\depth\1305031110.735440.png,0.0078089237213134766,0.0024509429931640625,1370,0.013189900000725174,0.0039830999994592275,0.005530200000066543,0.00951329999952577,0.0075861999994231155,0.017099499998948886,0.03028939999967406,155947008
250,1305031110.779193,data\rgbd_dataset_freiburg1_xyz\rgb\1305031110.779193.png,data\rgbd_dataset_freiburg1_xyz\depth\1305031110.769734.png,0.00945901870727539,0.003392934799194336,1392,0.013468899998770212,0.0038585000002058223,0.005738500000006752,0.009597000000212574,0.0077455999999074265,0.01734260000012,0.030811499998890213,155959296
251,1305031110.811386,data\rgbd_dataset_freiburg1_xyz\rgb\1305031110.811386.png,data\rgbd_dataset_freiburg1_xyz\depth\1305031110.799684.png,0.01170206069946289,0.004313945770263672,1335,0.013257799999337294,0.003908999999111984,0.005597200000920566,0.00950620000003255,0.008336600001712213,0.017842800001744763,0.031100600001082057,156049408
252,1305031110.843218,data\rgbd_dataset_freiburg1_xyz\rgb\1305031110.843218.png,data\rgbd_dataset_freiburg1_xyz\depth\1305031110.835248.png,0.007970094680786133,0.0024819374084472656,1367,0.013468400000419933,0.003935500000807224,0.005160500000783941,0.009096000001591165,0.009089200000744313,0.018185200002335478,0.03165360000275541,156078080
253,1305031110.879313,data\rgbd_dataset_freiburg1_xyz\rgb\1305031110.879313.png,data\rgbd_dataset_freiburg1_xyz\depth\1305031110.871293.png,0.00801992416381836,0.003612995147705078,1365,0.013540400001147646,0.004090599999472033,0.0050657000010687625,0.009156300000540796,0.007392700001219055,0.01654900000175985,0.030089400002907496,156078080
254,1305031110.911333,data\rgbd_dataset_freiburg1_xyz\rgb\1305031110.911333.png,data\rgbd_dataset_freiburg1_xyz\depth\1305031110.901900.png,0.00943303108215332,0.004467010498046875,1353,0.013289399999848683,0.003903000000718748,0.005305299999236013,0.009208299999954761,0.007412400000248454,0.016620700000203215,0.029910100000051898,156098560
255,1305031110.943862,data\rgbd_dataset_freiburg1_xyz\rgb\1305031110.943862.png,data\rgbd_dataset_freiburg1_xyz\depth\1305031110.938668.png,0.005193948745727539,0.0018379688262939453,1351,0.01344280000012077,0.0038193000000319444,0.0054168999995454215,0.009236199999577366,0.007455499999196036,0.0166916999987734,0.03013449999889417,152612864
256,1305031110.979345,data\rgbd_dataset_freiburg1_xyz\rgb\1305031110.979345.png,data\rgbd_dataset_freiburg1_xyz\depth\1305031110.971316.png,0.008028984069824219,0.003645181655883789,1340,0.014153599999190192,0.0038858999996591592,0.005421399999249843,0.009307299998909002,0.007267900000442751,0.016575199999351753,0.030728799998541945,155676672
257,1305031111.011431,data\rgbd_dataset_freiburg1_xyz\rgb\1305031111.011431.png,data\rgbd_dataset_freiburg1_xyz\depth\1305031111.003669.png,0.007761955261230469,0.004269123077392578,1363,0.013003299998672446,0.003965699999753269,0.004998200000045472,0.008963899999798741,0.007209199999124394,0.016173099998923135,0.02917639999759558,155787264
258,1305031111.043327,data\rgbd_dataset_freiburg1_xyz\rgb\1305031111.043327.png,data\rgbd_dataset_freiburg1_xyz\depth\1305031111.039669.png,0.0036580562591552734,0.0024728775024414062,1378,0.013259200000902638,0.0039733000012347475,0.005234600001131184,0.009207900002365932,0.011698599999363068,0.020906500001729,0.03416570000263164,155807744
259,1305031111.079283,data\rgbd_dataset_freiburg1_xyz\rgb\1305031111.079283.png,data\rgbd_dataset_freiburg1_xyz\depth\1305031111.071605.png,0.007678031921386719,0.0035829544067382812,1364,0.013289200000144774,0.003923700000086683,0.004979700001058518,0.0089034000011452,0.007961800001794472,0.016865200002939673,0.030154400003084447,156004352
260,1305031111.111508,data\rgbd_dataset_freiburg1_xyz\rgb\1305031111.111508.png,data\rgbd_dataset_freiburg1_xyz\depth\1305031111.103658.png,0.007849931716918945,0.0041921138763427734,1342,0.013369000000238884,0.004011000000900822,0.005218199999944773,0.009229200000845594,0.008367699998416356,0.01759689999926195,0.030965899999500834,156004352
261,1305031111.143257,data\rgbd_dataset_freiburg1_xyz\rgb\1305031111.143257.png,data\rgbd_dataset_freiburg1_xyz\depth\1305031111.139211.png,0.004045963287353516,0.002443075180053711,1331,0.012813299999834271,0.0038944999996601837,0.005241400000159047,0.00913589999981923,0.00750039999911678,0.01663629999893601,0.02944959999877028,156073984
262,1305031111.179326,data\rgbd_dataset_freiburg1_xyz\rgb\1305031111.179326.png,data\rgbd_dataset_freiburg1_xyz\depth\1305031111.170937.png,0.008388996124267578,0.003626108169555664,1328,0.012987099999008933,0.003921200001059333,0.0047766999996383674,0.0086979000006977,0.00819229999979143,0.01689020000048913,0.029877299999498064,156082176
263,1305031111.211433,data\rgbd_dataset_freiburg1_xyz\rgb\1305031111.211433.png,data\rgbd_dataset_freiburg1_xyz\depth\1305031111.199395.png,0.012037992477416992,0.004266977310180664,1323,0.012880899999800022,0.004190300000118441,0.005197299999053939,0.00938759999917238,0.007121500000721426,0.016509099999893806,0.029389999999693828,156098560
264,1305031111.243236,data\rgbd_dataset_freiburg1_xyz\rgb\1305031111.243236.png,data\rgbd_dataset_freiburg1_xyz\depth\1305031111.236670.png,0.006566047668457031,0.002563953399658203,1268,0.012848300000769086,0.003943400000935071,0.005248900000879075,0.009192300001814147,0.00912649999918358,0.018318800000997726,0.031167100001766812,156102656
265,1305031111.279308,data\rgbd_dataset_freiburg1_xyz\rgb\1305031111.279308.png,data\rgbd_dataset_freiburg1_xyz\depth\1305031111.269939.png,0.009369134902954102,0.0036079883575439453,1224,0.01569259999996575,0.004980700001397054,0.005302100000335486,0.01028280000173254,0.007448499998645275,0.017731300000377814,0.033423900000343565,156196864
266,1305031111.311547,data\rgbd_dataset_freiburg1_xyz\rgb\1305031111.311547.png,data\rgbd_dataset_freiburg1_xyz\depth\1305031111.302311.png,0.00923609733581543,0.004153013229370117,1241,0.013066600000456674,0.003830900001048576,0.005343799999536714,0.00917470000058529,0.008259199999884004,0.017433900000469293,0.030500500000925967,156196864
267,1305031111.343397,data\rgbd_dataset_freiburg1_xyz\rgb\1305031111.343397.png,data\rgbd_dataset_freiburg1_xyz\depth\1305031111.339460.png,0.0039370059967041016,0.0023031234741210938,1200,0.013496699999450357,0.0038287999996100552,0.004997099998945487,0.008825899998555542,0.007496000000173808,0.01632189999872935,0.029818599998179707,156200960
268,1305031111.379134,data\rgbd_dataset_freiburg1_xyz\rgb\1305031111.379134.png,data\rgbd_dataset_freiburg1_xyz\depth\1305031111.370908.png,0.00822591781616211,0.0034339427947998047,1185,0.0128353000000061,0.0037427999995998107,0.004961099999491125,0.008703899999090936,0.007610900000145193,0.01631479999923613,0.02915009999924223,156209152
269,1305031111.411296,data\rgbd_dataset_freiburg1_xyz\rgb\1305031111.411296.png,data\rgbd_dataset_freiburg1_xyz\depth\1305031111.402911.png,0.008384943008422852,0.0044040679931640625,1188,0.012885399999504443,0.003753599999981816,0.004979600000297069,0.008733200000278885,0.007595900000524125,0.01632910000080301,0.029214500000307453,156221440
270,1305031111.443386,data\rgbd_dataset_freiburg1_xyz\rgb\1305031111.443386.png,data\rgbd_dataset_freiburg1_xyz\depth\1305031111.438948.png,0.004438161849975586,0.002313852310180664,1165,0.013101299999107141,0.003648800000519259,0.005300000000715954,0.008948800001235213,0.010897900001509697,0.01984670000274491,0.03294800000185205,156233728
271,1305031111.479259,data\rgbd_dataset_freiburg1_xyz\rgb\1305031111.479259.png,data\rgbd_dataset_freiburg1_xyz\depth\1305031111.470919.png,0.008340120315551758,0.003258943557739258,1197,0.012874300000476069,0.003769799999645329,0.0055138999996415805,0.00928369999928691,0.008079500001258566,0.017363200000545476,0.030237500001021544,156237824
